Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Cost_per_Unit,Profit,Price_Diff,Price_Ratio,Price_Demand_Interaction,Log_Current_Price,Log_Competitor_Price
P3611,Clothing,64.41,614.99,Medium,Monsoon,Sunday,37,890,51.33,483.96,-550.58,0.1,128.82,4.18,6.42
P3612,Books,1042.81,575.55,High,Summer,Thursday,161,764,592.34,72525.67,467.26,1.81,3128.43,6.95,6.36
P3613,Sports,321.67,332.46,High,Monsoon,Sunday,466,107,196.86,58161.46,-10.79,0.97,965.01,5.78,5.81
P3614,Electronics,1739.14,1183.98,Low,Winter,Saturday,383,550,1095.35,246571.57,555.16,1.47,1739.14,7.46,7.08
P3615,Clothing,1749.59,378.02,Low,Festival,Tuesday,275,710,1221.62,145191.75,1371.57,4.63,1749.59,7.47,5.94
P3616,Clothing,865.77,878.03,High,Summer,Sunday,435,181,468.08,172995.15,-12.26,0.99,2597.31,6.76,6.78
P3617,Toys,916.57,948.9,Medium,Winter,Thursday,288,380,667.83,71637.12,-32.33,0.97,1833.14,6.82,6.86
P3618,Home Appliances,641.4,89.96,Medium,Festival,Thursday,106,718,409.18,24615.32,551.44,7.13,1282.8,6.47,4.51
P3619,Sports,1447.38,82.77,Low,Festival,Tuesday,22,164,780.75,14665.86,1364.61,17.49,1447.38,7.28,4.43
P3620,Toys,749.39,1064.41,Medium,Monsoon,Friday,233,149,545.5,47506.37,-315.02,0.7,1498.78,6.62,6.97
P3621,Books,572.2,1407.27,Medium,Festival,Friday,122,922,430.14,17331.32,-835.07,0.41,1144.4,6.35,7.25
P3622,Books,892.85,1887.18,Medium,Festival,Wednesday,129,814,586.4,39532.05,-994.33,0.47,1785.7,6.8,7.54
P3623,Books,228.4,399.28,High,Autumn,Wednesday,310,811,167.93,18745.7,-170.88,0.57,685.2,5.44,5.99
P3624,Books,1505.88,251.35,High,Festival,Friday,217,265,1177.44,71271.48,1254.53,5.99,4517.64,7.32,5.53
P3625,Home Appliances,74.56,151.57,Medium,Monsoon,Friday,148,999,37.32,5511.52,-77.01,0.49,149.12,4.32,5.03
P3626,Sports,1306.75,900.28,Low,Autumn,Sunday,58,685,880.3,24734.1,406.47,1.45,1306.75,7.18,6.8
P3627,Beauty,406.59,1265.14,Medium,Autumn,Friday,419,655,205.94,84072.35,-858.55,0.32,813.18,6.01,7.14
P3628,Electronics,503.19,1689.08,Low,Summer,Friday,237,873,274.47,54206.64,-1185.89,0.3,503.19,6.22,7.43
P3629,Home Appliances,1289.48,1381.16,High,Winter,Thursday,70,425,707.1,40766.6,-91.68,0.93,3868.44,7.16,7.23
P3630,Home Appliances,1986.24,456.3,Medium,Autumn,Wednesday,454,338,1490.68,224984.24,1529.94,4.35,3972.48,7.59,6.13
P3631,Beauty,1566.55,950.45,Medium,Spring,Tuesday,189,387,1094.26,89262.81,616.1,1.65,3133.1,7.36,6.86
P3632,Beauty,490.39,1825.18,Low,Autumn,Monday,242,927,288.37,48888.84,-1334.79,0.27,490.39,6.2,7.51
P3633,Electronics,393.25,687.15,Low,Spring,Tuesday,63,275,277.05,7320.6,-293.9,0.57,393.25,5.98,6.53
P3634,Electronics,1739.15,1022.52,Medium,Summer,Saturday,485,550,1101.71,309158.4,716.63,1.7,3478.3,7.46,6.93
P3635,Beauty,916.16,1919.2,Medium,Spring,Monday,241,148,568.53,83778.83,-1003.04,0.48,1832.32,6.82,7.56
P3636,Books,317.25,1482.68,Low,Summer,Thursday,445,869,238.39,35092.7,-1165.43,0.21,317.25,5.76,7.3
P3637,Home Appliances,1731.31,1508.09,High,Summer,Saturday,185,971,1213.59,95778.2,223.22,1.15,5193.93,7.46,7.32
P3638,Toys,1641.38,542.05,Low,Summer,Wednesday,259,833,1217.11,109885.93,1099.33,3.03,1641.38,7.4,6.3
P3639,Electronics,1968.62,858.66,Medium,Spring,Monday,229,606,1017.0,217920.98,1109.96,2.29,3937.24,7.59,6.76
P3640,Electronics,1824.0,210.57,High,Spring,Friday,223,521,926.47,200149.19,1613.43,8.66,5472.0,7.51,5.35
P3641,Beauty,1710.99,1232.73,High,Summer,Saturday,99,258,881.27,82142.28,478.26,1.39,5132.97,7.45,7.12
P3642,Sports,152.52,252.27,High,Summer,Thursday,247,872,92.58,14805.18,-99.75,0.6,457.56,5.03,5.53
P3643,Toys,253.61,1680.02,High,Winter,Monday,45,835,164.29,4019.4,-1426.41,0.15,760.83,5.54,7.43
P3644,Toys,1159.52,1638.38,Medium,Summer,Friday,399,754,593.6,225802.08,-478.86,0.71,2319.04,7.06,7.4
P3645,Electronics,1086.38,1090.53,High,Festival,Saturday,273,317,579.42,138400.08,-4.15,1.0,3259.14,6.99,7.0
P3646,Books,943.03,325.27,Low,Winter,Thursday,399,582,601.0,136469.97,617.76,2.9,943.03,6.85,5.79
P3647,Sports,823.74,99.88,Low,Winter,Saturday,5,794,620.46,1016.4,723.86,8.25,823.74,6.72,4.61
P3648,Toys,890.86,1603.58,Low,Winter,Monday,470,228,639.87,117965.3,-712.72,0.56,890.86,6.79,7.38
P3649,Electronics,1160.13,1220.27,Medium,Festival,Friday,430,807,729.8,185041.9,-60.14,0.95,2320.26,7.06,7.11
P3650,Toys,54.05,1436.31,High,Winter,Wednesday,11,770,33.03,231.22,-1382.26,0.04,162.15,4.01,7.27
P3651,Clothing,558.38,642.42,Low,Winter,Sunday,448,593,438.47,53719.68,-84.04,0.87,558.38,6.33,6.47
P3652,Sports,1060.65,1043.49,Low,Spring,Thursday,348,302,582.45,166413.6,17.16,1.02,1060.65,6.97,6.95
P3653,Sports,1458.32,1506.99,Low,Monsoon,Monday,398,910,1153.53,121306.42,-48.67,0.97,1458.32,7.29,7.32
P3654,Clothing,389.61,952.0,High,Spring,Friday,39,419,231.82,6153.81,-562.39,0.41,1168.83,5.97,6.86
P3655,Home Appliances,1116.42,1222.7,Low,Summer,Wednesday,451,207,574.4,244451.02,-106.28,0.91,1116.42,7.02,7.11
P3656,Clothing,1443.2,1589.97,High,Summer,Saturday,439,89,897.6,239518.4,-146.77,0.91,4329.6,7.28,7.37
P3657,Beauty,917.02,469.68,High,Autumn,Friday,42,394,607.78,12988.08,447.34,1.95,2751.06,6.82,6.15
P3658,Beauty,102.81,178.56,High,Monsoon,Sunday,203,146,56.95,9309.58,-75.75,0.58,308.43,4.64,5.19
P3659,Electronics,926.07,1087.06,Medium,Festival,Wednesday,94,222,665.22,24519.9,-160.99,0.85,1852.14,6.83,6.99
P3660,Sports,628.07,171.15,Medium,Spring,Monday,486,848,414.47,103809.6,456.92,3.67,1256.14,6.44,5.15
P3661,Home Appliances,1862.82,1544.79,High,Summer,Friday,5,628,984.15,4393.35,318.03,1.21,5588.46,7.53,7.34
P3662,Home Appliances,293.0,1452.46,High,Festival,Sunday,52,969,155.61,7144.28,-1159.46,0.2,879.0,5.68,7.28
P3663,Toys,1322.33,1769.34,Medium,Winter,Friday,150,216,817.24,75763.5,-447.01,0.75,2644.66,7.19,7.48
P3664,Toys,152.8,1297.15,Medium,Festival,Tuesday,205,673,122.23,6266.85,-1144.35,0.12,305.6,5.04,7.17
P3665,Clothing,920.03,181.04,High,Spring,Thursday,300,142,554.83,109560.0,738.99,5.08,2760.09,6.83,5.2
P3666,Home Appliances,1130.26,543.65,Medium,Monsoon,Friday,499,956,707.75,210832.49,586.61,2.08,2260.52,7.03,6.3
P3667,Clothing,631.01,1625.47,Low,Autumn,Sunday,371,175,423.3,77060.41,-994.46,0.39,631.01,6.45,7.39
P3668,Clothing,937.4,375.91,High,Spring,Wednesday,469,512,628.02,145099.22,561.49,2.49,2812.2,6.84,5.93
P3669,Toys,368.93,1412.04,High,Monsoon,Thursday,187,934,261.18,20149.25,-1043.11,0.26,1106.79,5.91,7.25
P3670,Sports,643.04,1571.51,Medium,Summer,Monday,485,439,445.86,95632.3,-928.47,0.41,1286.08,6.47,7.36
P3671,Clothing,1261.16,693.72,Low,Summer,Sunday,153,189,827.1,66411.18,567.44,1.82,1261.16,7.14,6.54
P3672,Books,638.51,678.48,Medium,Festival,Thursday,383,130,335.22,116160.07,-39.97,0.94,1277.02,6.46,6.52
P3673,Sports,1804.5,1137.72,Low,Spring,Tuesday,116,183,1226.86,67006.24,666.78,1.59,1804.5,7.5,7.04
P3674,Home Appliances,1275.39,1729.51,Low,Summer,Monday,149,340,790.67,72223.28,-454.12,0.74,1275.39,7.15,7.46
P3675,Home Appliances,905.37,486.62,High,Winter,Friday,220,77,487.65,91898.4,418.75,1.86,2716.11,6.81,6.19
P3676,Clothing,125.58,1885.45,Low,Winter,Sunday,192,708,80.75,8607.36,-1759.87,0.07,125.58,4.84,7.54
P3677,Sports,1024.12,1218.28,High,Autumn,Saturday,233,147,575.11,104619.33,-194.16,0.84,3072.36,6.93,7.11
P3678,Toys,1541.31,1984.65,Low,Festival,Monday,324,875,1098.16,143580.6,-443.34,0.78,1541.31,7.34,7.59
P3679,Toys,567.84,224.75,High,Summer,Sunday,221,909,441.12,28005.12,343.09,2.53,1703.52,6.34,5.42
P3680,Beauty,1623.21,296.8,Low,Autumn,Monday,47,317,890.38,34443.01,1326.41,5.47,1623.21,7.39,5.7
P3681,Home Appliances,541.02,1661.95,Medium,Winter,Tuesday,127,339,429.1,14213.84,-1120.93,0.33,1082.04,6.3,7.42
P3682,Electronics,1656.31,1736.27,Low,Autumn,Wednesday,291,247,1049.24,176657.37,-79.96,0.95,1656.31,7.41,7.46
P3683,Beauty,216.27,918.64,Medium,Autumn,Monday,215,539,170.03,9941.6,-702.37,0.24,432.54,5.38,6.82
P3684,Toys,1739.06,1442.44,Low,Summer,Sunday,7,85,1159.54,4056.64,296.62,1.21,1739.06,7.46,7.27
P3685,Sports,1023.41,1741.74,Low,Summer,Wednesday,184,956,579.43,81692.32,-718.33,0.59,1023.41,6.93,7.46
P3686,Toys,628.25,134.1,High,Summer,Thursday,116,160,453.21,20304.64,494.15,4.68,1884.75,6.44,4.91
P3687,Sports,566.97,1169.2,Low,Festival,Saturday,52,629,338.33,11889.28,-602.23,0.48,566.97,6.34,7.06
P3688,Beauty,892.42,1714.29,Low,Autumn,Tuesday,366,674,669.15,81716.82,-821.87,0.52,892.42,6.8,7.45
P3689,Home Appliances,1998.15,826.4,Low,Autumn,Friday,46,325,1067.83,42794.72,1171.75,2.42,1998.15,7.6,6.72
P3690,Toys,479.64,639.65,Medium,Festival,Sunday,393,46,316.24,64216.2,-160.01,0.75,959.28,6.18,6.46
P3691,Clothing,251.27,1601.63,High,Winter,Sunday,442,973,127.62,54653.3,-1350.36,0.16,753.81,5.53,7.38
P3692,Sports,1190.82,704.78,High,Spring,Sunday,23,854,709.8,11063.46,486.04,1.69,3572.46,7.08,6.56
P3693,Home Appliances,1002.66,56.19,Low,Winter,Monday,131,667,612.01,51175.15,946.47,17.84,1002.66,6.91,4.05
P3694,Electronics,1072.18,1921.17,Low,Festival,Saturday,127,135,777.07,37478.97,-848.99,0.56,1072.18,6.98,7.56
P3695,Sports,1350.52,1204.64,Medium,Autumn,Saturday,445,806,935.09,184866.35,145.88,1.12,2701.04,7.21,7.09
P3696,Beauty,570.93,1648.06,Low,Autumn,Wednesday,265,629,301.55,71385.7,-1077.13,0.35,570.93,6.35,7.41
P3697,Electronics,1825.8,1659.34,High,Summer,Monday,309,295,1366.73,141852.63,166.46,1.1,5477.4,7.51,7.41
P3698,Electronics,899.56,179.5,High,Summer,Sunday,196,249,625.63,53690.28,720.06,5.01,2698.68,6.8,5.2
P3699,Books,301.72,383.18,Medium,Autumn,Saturday,433,896,169.89,57082.39,-81.46,0.79,603.44,5.71,5.95
P3700,Toys,1497.48,656.69,Medium,Autumn,Sunday,473,623,1059.79,207027.37,840.79,2.28,2994.96,7.31,6.49
P3701,Sports,1304.05,675.36,High,Monsoon,Sunday,454,229,675.62,285307.22,628.69,1.93,3912.15,7.17,6.52
P3702,Electronics,665.7,1334.63,Medium,Summer,Sunday,48,16,384.59,13493.28,-668.93,0.5,1331.4,6.5,7.2
P3703,Books,1261.96,1265.11,Low,Summer,Tuesday,379,225,1004.95,97406.79,-3.15,1.0,1261.96,7.14,7.14
P3704,Beauty,478.73,1014.45,Low,Winter,Friday,82,690,320.53,12972.4,-535.72,0.47,478.73,6.17,6.92
P3705,Home Appliances,917.44,461.96,Medium,Autumn,Thursday,109,595,622.72,32124.48,455.48,1.99,1834.88,6.82,6.14
P3706,Clothing,1803.85,794.87,High,Autumn,Thursday,263,302,910.42,234972.09,1008.98,2.27,5411.55,7.5,6.68
P3707,Clothing,310.39,1110.01,Medium,Festival,Wednesday,355,548,194.16,41261.65,-799.62,0.28,620.78,5.74,7.01
P3708,Sports,804.06,962.57,High,Winter,Saturday,31,798,443.26,11184.8,-158.51,0.84,2412.18,6.69,6.87
P3709,Electronics,1651.23,298.22,Medium,Spring,Thursday,358,493,1177.93,169441.4,1353.01,5.54,3302.46,7.41,5.7
P3710,Clothing,1940.51,1316.55,Medium,Spring,Wednesday,56,52,1166.73,43331.68,623.96,1.47,3881.02,7.57,7.18
P3711,Toys,935.16,192.45,Medium,Spring,Friday,480,316,553.65,183124.8,742.71,4.86,1870.32,6.84,5.27
P3712,Clothing,1038.65,787.48,Low,Monsoon,Sunday,355,102,774.22,93872.65,251.17,1.32,1038.65,6.95,6.67
P3713,Clothing,1165.74,1434.56,Low,Summer,Monday,189,592,644.89,98440.65,-268.82,0.81,1165.74,7.06,7.27
P3714,Clothing,1868.08,89.05,High,Spring,Tuesday,476,278,1207.06,314645.52,1779.03,20.98,5604.24,7.53,4.5
P3715,Books,1723.5,1161.47,Medium,Festival,Friday,492,630,1340.68,188347.44,562.03,1.48,3447.0,7.45,7.06
P3716,Electronics,382.67,702.32,Low,Summer,Friday,5,702,304.93,388.7,-319.65,0.54,382.67,5.95,6.56
P3717,Toys,901.68,67.22,Medium,Summer,Thursday,286,224,509.04,112295.04,834.46,13.41,1803.36,6.81,4.22
P3718,Electronics,954.8,421.25,High,Spring,Thursday,278,968,505.76,124833.12,533.55,2.27,2864.4,6.86,6.05
P3719,Sports,1588.74,1884.85,Low,Summer,Tuesday,145,123,1261.74,47415.0,-296.11,0.84,1588.74,7.37,7.54
P3720,Sports,1225.64,1066.24,High,Winter,Monday,394,194,882.9,135039.56,159.4,1.15,3676.92,7.11,6.97
P3721,Sports,1325.73,1994.59,Low,Winter,Friday,455,930,938.75,176075.9,-668.86,0.66,1325.73,7.19,7.6
P3722,Beauty,1996.49,1073.39,Medium,Spring,Saturday,196,134,1159.99,163954.0,923.1,1.86,3992.98,7.6,6.98
P3723,Clothing,196.17,1110.68,High,Festival,Thursday,426,114,118.97,32887.2,-914.51,0.18,588.51,5.28,7.01
P3724,Beauty,484.87,814.09,Low,Summer,Friday,27,246,259.16,6094.17,-329.22,0.6,484.87,6.19,6.7
P3725,Books,845.4,654.58,Low,Autumn,Monday,127,662,431.95,52508.15,190.82,1.29,845.4,6.74,6.49
P3726,Sports,728.18,540.51,Medium,Spring,Wednesday,135,814,509.01,29587.95,187.67,1.35,1456.36,6.59,6.29
P3727,Toys,92.21,719.67,High,Monsoon,Monday,23,167,52.96,902.75,-627.46,0.13,276.63,4.53,6.58
P3728,Electronics,228.97,946.71,High,Summer,Friday,331,483,115.47,37568.5,-717.74,0.24,686.91,5.44,6.85
P3729,Clothing,1377.86,424.38,High,Spring,Friday,117,917,1051.08,38233.26,953.48,3.25,4133.58,7.23,6.05
P3730,Home Appliances,1764.68,488.51,Medium,Spring,Tuesday,392,514,1355.63,160347.6,1276.17,3.61,3529.36,7.48,6.19
P3731,Toys,1052.74,579.51,Low,Festival,Friday,8,970,809.14,1948.8,473.23,1.82,1052.74,6.96,6.36
P3732,Clothing,1101.42,926.06,Low,Autumn,Thursday,101,283,879.5,22413.92,175.36,1.19,1101.42,7.01,6.83
P3733,Beauty,547.43,1322.99,High,Summer,Saturday,261,899,400.57,38330.46,-775.56,0.41,1642.29,6.31,7.19
P3734,Beauty,1547.36,1719.48,Low,Spring,Tuesday,199,862,1023.89,104170.53,-172.12,0.9,1547.36,7.34,7.45
P3735,Toys,1516.0,609.91,High,Spring,Friday,86,126,814.95,60290.3,906.09,2.49,4548.0,7.32,6.41
P3736,Beauty,1197.31,408.27,Medium,Summer,Monday,228,895,743.7,103423.08,789.04,2.93,2394.62,7.09,6.01
P3737,Sports,464.7,788.75,Medium,Spring,Friday,386,583,273.15,73938.3,-324.05,0.59,929.4,6.14,6.67
P3738,Books,239.19,1794.05,Medium,Spring,Monday,472,545,156.96,38812.56,-1554.86,0.13,478.38,5.48,7.49
P3739,Electronics,175.27,69.23,High,Spring,Monday,179,69,118.1,10233.43,106.04,2.53,525.81,5.17,4.25
P3740,Books,1205.76,1371.84,Low,Winter,Friday,450,410,911.39,132466.5,-166.08,0.88,1205.76,7.1,7.22
P3741,Clothing,1658.82,980.46,Medium,Winter,Monday,240,883,1083.56,138062.4,678.36,1.69,3317.64,7.41,6.89
P3742,Electronics,1723.74,364.04,High,Autumn,Saturday,12,837,1053.07,8048.04,1359.7,4.74,5171.22,7.45,5.9
P3743,Electronics,954.06,675.99,High,Festival,Wednesday,303,786,676.46,84112.8,278.07,1.41,2862.18,6.86,6.52
P3744,Books,1579.33,488.65,Medium,Summer,Tuesday,234,189,983.08,139522.5,1090.68,3.23,3158.66,7.37,6.19
P3745,Toys,1896.42,1761.77,Medium,Festival,Friday,183,241,1102.91,145212.33,134.65,1.08,3792.84,7.55,7.47
P3746,Electronics,586.58,989.65,Medium,Festival,Sunday,282,485,455.17,37057.62,-403.07,0.59,1173.16,6.38,6.9
P3747,Books,826.02,1148.03,Low,Winter,Wednesday,358,664,605.24,79039.24,-322.01,0.72,826.02,6.72,7.05
P3748,Electronics,1866.38,1207.69,Low,Autumn,Monday,376,854,1142.82,272058.56,658.69,1.55,1866.38,7.53,7.1
P3749,Home Appliances,709.55,1297.25,High,Festival,Monday,429,933,371.88,144860.43,-587.7,0.55,2128.65,6.57,7.17
P3750,Toys,1832.06,1016.33,Medium,Festival,Tuesday,190,254,1302.21,100671.5,815.73,1.8,3664.12,7.51,6.92
P3751,Sports,1963.04,84.85,Medium,Spring,Wednesday,326,602,1528.21,141754.58,1878.19,23.14,3926.08,7.58,4.45
P3752,Electronics,1340.53,702.71,Low,Summer,Wednesday,215,647,844.11,106730.3,637.82,1.91,1340.53,7.2,6.56
P3753,Home Appliances,1642.94,408.55,Medium,Autumn,Friday,258,658,1275.33,94843.38,1234.39,4.02,3285.88,7.4,6.02
P3754,Sports,1511.61,1376.28,High,Summer,Monday,26,577,1050.4,11991.46,135.33,1.1,4534.83,7.32,7.23
P3755,Sports,1414.09,160.57,Medium,Winter,Sunday,270,222,913.94,135040.5,1253.52,8.81,2828.18,7.25,5.08
P3756,Clothing,648.52,1149.42,Low,Festival,Thursday,82,615,401.77,20233.5,-500.9,0.56,648.52,6.48,7.05
P3757,Electronics,161.33,460.73,High,Festival,Sunday,358,904,89.39,25754.52,-299.4,0.35,483.99,5.09,6.13
P3758,Books,718.95,1900.25,High,Monsoon,Friday,185,468,574.56,26712.15,-1181.3,0.38,2156.85,6.58,7.55
P3759,Electronics,1350.53,704.3,Medium,Summer,Friday,288,999,846.95,145031.04,646.23,1.92,2701.06,7.21,6.56
P3760,Home Appliances,249.93,684.18,High,Winter,Friday,62,813,133.82,7198.82,-434.25,0.37,749.79,5.53,6.53
P3761,Sports,73.24,1850.6,Medium,Monsoon,Tuesday,371,137,51.31,8136.03,-1777.36,0.04,146.48,4.31,7.52
P3762,Electronics,322.4,863.83,Medium,Monsoon,Tuesday,462,961,244.09,36179.22,-541.43,0.37,644.8,5.78,6.76
P3763,Books,1445.69,1927.58,Low,Spring,Friday,30,226,810.9,19043.7,-481.89,0.75,1445.69,7.28,7.56
P3764,Clothing,1946.95,97.13,High,Monsoon,Saturday,397,720,1293.31,259495.08,1849.82,20.04,5840.85,7.57,4.59
P3765,Electronics,1966.98,647.37,Medium,Monsoon,Thursday,424,29,1026.2,398890.72,1319.61,3.04,3933.96,7.58,6.47
P3766,Toys,1013.26,1349.08,Medium,Spring,Wednesday,31,576,533.13,14884.03,-335.82,0.75,2026.52,6.92,7.21
P3767,Clothing,1745.24,1787.17,Medium,Festival,Wednesday,293,767,1372.86,109107.34,-41.93,0.98,3490.48,7.47,7.49
P3768,Books,1486.81,549.99,High,Festival,Monday,173,772,1094.38,67890.39,936.82,2.7,4460.43,7.31,6.31
P3769,Home Appliances,1027.03,1864.43,High,Autumn,Wednesday,102,69,720.86,31229.34,-837.4,0.55,3081.09,6.94,7.53
P3770,Sports,1166.88,1208.54,High,Monsoon,Sunday,128,684,627.89,68990.72,-41.66,0.97,3500.64,7.06,7.1
P3771,Electronics,317.59,1611.97,Medium,Summer,Wednesday,86,723,247.64,6015.7,-1294.38,0.2,635.18,5.76,7.39
P3772,Books,1878.44,824.55,High,Festival,Thursday,315,748,1239.83,201162.15,1053.89,2.28,5635.32,7.54,6.72
P3773,Clothing,736.26,463.75,Medium,Winter,Wednesday,28,138,466.09,7564.76,272.51,1.59,1472.52,6.6,6.14
P3774,Toys,919.99,1826.91,High,Summer,Sunday,122,983,623.15,36214.48,-906.92,0.5,2759.97,6.83,7.51
P3775,Books,1359.74,1869.61,High,Autumn,Thursday,251,566,973.4,96971.34,-509.87,0.73,4079.22,7.22,7.53
P3776,Beauty,701.11,1020.27,Medium,Monsoon,Tuesday,61,206,383.69,19362.62,-319.16,0.69,1402.22,6.55,6.93
P3777,Toys,545.81,62.67,High,Spring,Thursday,403,945,421.0,50298.43,483.14,8.71,1637.43,6.3,4.15
P3778,Clothing,1280.55,264.08,Medium,Autumn,Tuesday,171,501,1007.78,46643.67,1016.47,4.85,2561.1,7.16,5.58
P3779,Home Appliances,98.72,1167.4,High,Summer,Thursday,443,687,51.06,21113.38,-1068.68,0.08,296.16,4.6,7.06
P3780,Sports,1455.41,96.36,High,Spring,Friday,272,513,909.88,148384.16,1359.05,15.1,4366.23,7.28,4.58
P3781,Clothing,1052.35,823.98,High,Winter,Sunday,325,256,759.35,95225.0,228.37,1.28,3157.05,6.96,6.72
P3782,Home Appliances,1231.22,641.57,High,Spring,Saturday,300,747,895.93,100587.0,589.65,1.92,3693.66,7.12,6.47
P3783,Electronics,1282.17,1442.98,Low,Spring,Tuesday,113,801,796.73,54854.72,-160.81,0.89,1282.17,7.16,7.28
P3784,Books,1077.75,158.38,Medium,Winter,Tuesday,194,269,560.96,100257.26,919.37,6.8,2155.5,6.98,5.07
P3785,Beauty,1185.94,1003.03,Low,Festival,Wednesday,394,356,877.41,121560.82,182.91,1.18,1185.94,7.08,6.91
P3786,Toys,1383.39,1179.27,High,Festival,Tuesday,431,206,987.89,170460.5,204.12,1.17,4150.17,7.23,7.07
P3787,Toys,1518.58,1253.72,High,Spring,Thursday,19,116,1125.04,7477.26,264.86,1.21,4555.74,7.33,7.13
P3788,Books,1468.53,840.06,Medium,Spring,Friday,340,790,1107.64,122702.6,628.47,1.75,2937.06,7.29,6.73
P3789,Beauty,1745.75,643.52,Medium,Autumn,Friday,93,753,1004.09,68974.38,1102.23,2.71,3491.5,7.47,6.47
P3790,Books,419.41,1380.86,Medium,Festival,Wednesday,217,926,310.35,23666.02,-961.45,0.3,838.82,6.04,7.23
P3791,Electronics,832.24,1702.76,Medium,Winter,Thursday,465,622,429.48,187283.4,-870.52,0.49,1664.48,6.73,7.44
P3792,Home Appliances,1898.2,1402.55,High,Monsoon,Thursday,179,169,1011.9,158647.7,495.65,1.35,5694.6,7.55,7.25
P3793,Clothing,823.35,1867.6,Medium,Monsoon,Monday,499,431,592.26,115313.91,-1044.25,0.44,1646.7,6.71,7.53
P3794,Toys,293.5,1448.66,Low,Spring,Tuesday,397,616,223.09,27952.77,-1155.16,0.2,293.5,5.69,7.28
P3795,Electronics,1074.62,1541.01,Medium,Spring,Wednesday,191,937,581.68,94151.54,-466.39,0.7,2149.24,6.98,7.34
P3796,Home Appliances,263.51,377.41,Medium,Monsoon,Friday,493,216,138.25,61753.18,-113.9,0.7,527.02,5.58,5.94
P3797,Electronics,445.56,868.1,Low,Autumn,Sunday,400,322,229.61,86380.0,-422.54,0.51,445.56,6.1,6.77
P3798,Beauty,1996.72,995.86,Low,Autumn,Saturday,437,441,1021.2,426302.24,1000.86,2.01,1996.72,7.6,6.9
P3799,Toys,1105.66,549.77,Low,Autumn,Monday,163,935,630.57,77439.67,555.89,2.01,1105.66,7.01,6.31
P3800,Clothing,603.91,1080.65,Low,Summer,Thursday,100,244,428.4,17551.0,-476.74,0.56,603.91,6.41,6.99
P3801,Books,1989.81,617.04,Medium,Winter,Tuesday,187,336,1074.87,171093.78,1372.77,3.22,3979.62,7.6,6.43
P3802,Books,1934.79,1390.63,Low,Summer,Friday,295,943,1492.18,130569.95,544.16,1.39,1934.79,7.57,7.24
P3803,Home Appliances,909.44,967.06,High,Spring,Sunday,67,488,653.71,17133.91,-57.62,0.94,2728.32,6.81,6.88
P3804,Clothing,557.79,944.67,Medium,Autumn,Monday,73,437,365.9,14007.97,-386.88,0.59,1115.58,6.33,6.85
P3805,Sports,1684.88,1968.1,High,Autumn,Thursday,232,675,904.93,180948.4,-283.22,0.86,5054.64,7.43,7.59
P3806,Beauty,1445.46,815.27,Medium,Monsoon,Friday,189,109,973.42,89215.56,630.19,1.77,2890.92,7.28,6.7
P3807,Home Appliances,1389.54,756.48,Medium,Monsoon,Friday,50,247,753.61,31796.5,633.06,1.84,2779.08,7.24,6.63
P3808,Sports,1791.57,671.28,High,Autumn,Thursday,309,116,1402.03,120367.86,1120.29,2.67,5374.71,7.49,6.51
P3809,Electronics,1394.36,1794.76,Low,Festival,Thursday,302,867,911.73,145754.26,-400.4,0.78,1394.36,7.24,7.49
P3810,Beauty,603.41,1018.61,Low,Monsoon,Wednesday,308,373,453.0,46326.28,-415.2,0.59,603.41,6.4,6.93
P3811,Electronics,1403.03,1220.03,High,Winter,Friday,124,651,752.45,80671.92,183.0,1.15,4209.09,7.25,7.11
P3812,Clothing,646.34,402.6,Low,Summer,Thursday,157,820,404.58,37956.32,243.74,1.61,646.34,6.47,6.0
P3813,Toys,1530.52,1104.84,Medium,Winter,Saturday,261,502,1209.54,83775.78,425.68,1.39,3061.04,7.33,7.01
P3814,Beauty,1258.51,585.56,Medium,Monsoon,Sunday,195,52,669.39,114878.4,672.95,2.15,2517.02,7.14,6.37
P3815,Sports,200.95,1474.74,Medium,Autumn,Sunday,330,584,107.62,30798.9,-1273.79,0.14,401.9,5.31,7.3
P3816,Toys,1050.03,1673.43,Low,Spring,Saturday,351,82,571.02,168132.51,-623.4,0.63,1050.03,6.96,7.42
P3817,Books,719.44,1443.88,Low,Festival,Sunday,331,707,459.23,86129.51,-724.44,0.5,719.44,6.58,7.28
P3818,Sports,690.71,1473.98,High,Monsoon,Monday,256,638,451.39,61265.92,-783.27,0.47,2072.13,6.54,7.3
P3819,Home Appliances,1224.4,1049.33,Medium,Winter,Sunday,465,313,908.63,146833.05,175.07,1.17,2448.8,7.11,6.96
P3820,Books,678.53,1438.63,High,Spring,Tuesday,424,14,426.96,106665.68,-760.1,0.47,2035.59,6.52,7.27
P3821,Books,1564.94,874.24,Low,Monsoon,Sunday,489,996,792.1,377918.76,690.7,1.79,1564.94,7.36,6.77
P3822,Home Appliances,188.04,1320.4,High,Autumn,Saturday,200,597,138.04,10000.0,-1132.36,0.14,564.12,5.24,7.19
P3823,Beauty,1337.76,555.13,Low,Autumn,Wednesday,372,812,879.39,170513.64,782.63,2.41,1337.76,7.2,6.32
P3824,Books,1627.93,186.03,Medium,Autumn,Thursday,386,358,1148.3,185137.18,1441.9,8.75,3255.86,7.4,5.23
