Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Rating
P4140,Electronics,1030.13,830.46,High,Spring,Friday,373,654,3.43
P4141,Electronics,552.67,1395.28,Low,Festival,Wednesday,469,114,3.59
P4142,Sports,1417.66,1816.89,High,Winter,Thursday,420,379,1.87
P4143,Toys,78.03,304.92,Medium,Festival,Friday,314,758,1.91
P4144,Sports,146.55,1164.16,Low,Summer,Thursday,20,590,2.72
P4145,Home Appliances,1218.75,544.77,Low,Summer,Friday,400,705,1.38
P4146,Clothing,716.27,1612.68,Low,Festival,Tuesday,476,639,1.3
P4147,Electronics,1908.97,186.96,Medium,Festival,Saturday,184,189,1.35
P4148,Home Appliances,1811.22,1393.46,Low,Monsoon,Friday,349,792,3.29
P4149,Beauty,1441.73,391.14,Medium,Festival,Thursday,50,611,2.59
P4150,Books,1645.38,1212.95,High,Spring,Monday,90,609,2.17
P4151,Clothing,1351.3,1679.6,Low,Autumn,Saturday,104,92,2.26
P4152,Books,294.89,1522.41,Medium,Winter,Sunday,194,541,1.83
P4153,Sports,1542.81,1518.24,Low,Winter,Tuesday,383,628,2.65
P4154,Clothing,459.87,1059.8,High,Winter,Wednesday,369,850,1.81
P4155,Toys,680.71,1786.95,Low,Festival,Tuesday,74,510,3.79
P4156,Home Appliances,1647.51,1196.81,High,Festival,Tuesday,269,357,1.5
P4157,Toys,1096.22,1839.16,Low,Monsoon,Wednesday,15,281,4.79
P4158,Sports,1726.88,1115.72,Medium,Festival,Friday,329,340,1.36
P4159,Books,465.42,1036.63,High,Monsoon,Tuesday,283,619,4.77
P4160,Clothing,1235.17,483.59,Low,Monsoon,Saturday,392,930,4.33
P4161,Toys,213.39,1112.33,High,Spring,Tuesday,198,753,3.72
P4162,Toys,1303.97,324.14,High,Spring,Monday,484,896,4.65
P4163,Books,1536.94,1745.9,Medium,Spring,Saturday,434,578,1.56
P4164,Clothing,1190.62,1367.99,Medium,Spring,Monday,344,670,1.71
P4165,Home Appliances,569.15,1987.59,Medium,Summer,Saturday,195,398,2.01
P4166,Books,111.12,229.59,Medium,Spring,Thursday,410,980,1.98
P4167,Toys,282.93,519.31,High,Spring,Wednesday,36,756,2.24
P4168,Home Appliances,1263.49,1760.46,High,Spring,Saturday,405,146,3.3
P4169,Home Appliances,1872.12,820.75,Low,Monsoon,Saturday,205,788,1.11
P4170,Books,452.74,959.29,Low,Winter,Friday,308,750,2.53
P4171,Toys,1483.3,1728.27,Low,Winter,Friday,139,370,1.99
P4172,Sports,1739.58,1067.56,Medium,Winter,Thursday,264,842,3.43
P4173,Toys,1065.72,427.28,High,Autumn,Friday,57,968,4.94
P4174,Electronics,1355.07,1789.46,High,Summer,Sunday,110,291,3.07
P4175,Clothing,1639.28,110.57,Low,Monsoon,Sunday,174,211,2.7
P4176,Beauty,558.32,1796.02,Low,Festival,Friday,496,753,2.47
P4177,Sports,628.95,148.51,High,Monsoon,Sunday,206,540,4.14
P4178,Home Appliances,51.22,1348.41,Medium,Spring,Monday,225,25,1.29
P4179,Sports,1928.03,189.77,Low,Winter,Sunday,386,577,4.84
P4180,Clothing,1839.21,1427.12,Low,Monsoon,Friday,64,878,2.67
P4181,Home Appliances,1540.91,116.24,High,Summer,Friday,252,123,2.25
P4182,Clothing,204.2,1692.79,High,Spring,Sunday,436,77,4.9
P4183,Home Appliances,922.63,958.59,Low,Autumn,Thursday,449,599,4.74
P4184,Sports,248.69,232.24,Low,Festival,Thursday,267,39,3.57
P4185,Home Appliances,81.04,1428.3,Medium,Spring,Tuesday,390,528,1.07
P4186,Home Appliances,1251.56,1004.12,Medium,Festival,Friday,352,917,3.99
P4187,Electronics,1923.62,422.35,Medium,Monsoon,Friday,463,673,2.34
P4188,Toys,1810.59,80.56,Medium,Spring,Saturday,332,884,2.55
P4189,Toys,1408.67,865.1,Low,Autumn,Friday,320,31,1.63
P4190,Beauty,238.45,216.98,Low,Monsoon,Monday,357,440,3.09
P4191,Beauty,584.62,233.63,Low,Summer,Sunday,93,39,3.98
P4192,Electronics,674.11,571.29,Medium,Festival,Saturday,183,965,2.09
P4193,Beauty,1538.14,1279.39,Low,Festival,Friday,300,688,4.75
P4194,Clothing,1614.39,1083.33,High,Summer,Monday,214,669,1.78
P4195,Sports,800.96,184.53,Medium,Festival,Tuesday,494,419,1.27
P4196,Books,864.87,1938.44,High,Monsoon,Saturday,142,58,3.58
P4197,Clothing,136.79,1779.98,Medium,Winter,Sunday,83,334,4.4
P4198,Books,613.82,555.49,Low,Summer,Sunday,389,497,4.81
P4199,Books,930.01,288.56,Medium,Autumn,Wednesday,99,307,4.07
P4200,Electronics,278.12,1887.69,High,Spring,Friday,281,783,1.8
P4201,Clothing,933.87,949.23,Medium,Spring,Saturday,434,190,4.91
P4202,Electronics,1713.69,656.78,High,Summer,Sunday,102,811,4.68
P4203,Home Appliances,1183.58,1006.2,Low,Winter,Thursday,329,131,1.65
P4204,Books,203.91,1556.85,High,Monsoon,Saturday,378,133,3.24
P4205,Sports,423.76,378.35,Low,Autumn,Thursday,71,462,3.22
P4206,Beauty,975.36,1546.62,High,Spring,Friday,373,275,2.77
P4207,Sports,754.9,1511.42,Low,Spring,Monday,338,37,4.94
P4208,Beauty,749.52,1101.73,High,Monsoon,Thursday,386,268,1.24
P4209,Books,1082.07,1738.39,Low,Winter,Saturday,372,86,3.51
P4210,Books,1189.57,307.68,Low,Festival,Saturday,266,441,1.82
P4211,Books,1603.88,1211.18,Low,Summer,Sunday,492,888,3.11
P4212,Electronics,714.88,926.22,High,Winter,Thursday,130,715,4.12
P4213,Clothing,1620.66,873.47,High,Winter,Tuesday,60,903,1.99
P4214,Beauty,710.29,542.49,Low,Winter,Sunday,301,44,2.57
P4215,Clothing,158.09,775.95,Medium,Winter,Tuesday,392,445,4.8
P4216,Electronics,1130.67,260.89,Low,Festival,Tuesday,442,123,4.05
P4217,Electronics,1196.41,540.62,Medium,Monsoon,Thursday,119,71,3.29
P4218,Toys,1872.35,580.33,Low,Autumn,Thursday,263,61,1.89
P4219,Sports,1465.82,1455.3,High,Winter,Saturday,483,125,2.7
P4220,Sports,1839.66,144.67,Medium,Winter,Friday,471,56,4.1
P4221,Home Appliances,1821.28,1319.83,High,Summer,Friday,328,447,4.28
P4222,Electronics,1228.92,481.75,Medium,Spring,Monday,21,421,1.98
P4223,Beauty,1079.14,209.63,Medium,Festival,Thursday,97,110,3.65
P4224,Toys,1137.01,636.57,Medium,Winter,Sunday,303,288,1.38
P4225,Toys,1957.75,487.72,Medium,Autumn,Sunday,1,116,1.09
P4226,Clothing,1557.68,1126.46,High,Autumn,Friday,396,992,3.19
P4227,Sports,257.22,746.88,Medium,Autumn,Friday,203,44,1.9
P4228,Electronics,1567.94,1933.69,Low,Summer,Tuesday,432,368,1.32
P4229,Home Appliances,382.55,1928.92,Low,Autumn,Tuesday,128,896,3.92
P4230,Electronics,922.33,915.24,Medium,Monsoon,Sunday,350,809,2.99
P4231,Clothing,460.4,1600.42,High,Summer,Sunday,132,11,4.19
P4232,Books,1394.69,75.87,High,Festival,Tuesday,34,760,3.66
P4233,Electronics,1760.75,1118.23,Medium,Autumn,Wednesday,87,501,3.92
P4234,Clothing,616.21,1499.43,High,Spring,Friday,32,889,2.23
P4235,Books,209.92,473.04,High,Winter,Tuesday,259,899,2.05
P4236,Books,632.06,169.28,High,Festival,Tuesday,476,281,3.4
P4237,Home Appliances,1361.11,354.04,Medium,Monsoon,Thursday,324,153,1.8
P4238,Beauty,691.08,911.6,Low,Spring,Sunday,313,444,4.26
P4239,Sports,592.32,1037.42,Low,Festival,Saturday,370,460,3.09
P4240,Electronics,409.65,792.73,Low,Monsoon,Tuesday,460,613,1.91
P4241,Books,1020.16,907.95,Low,Autumn,Thursday,408,742,3.5
P4242,Electronics,588.1,966.96,Low,Festival,Monday,33,575,4.78
P4243,Beauty,1475.47,1550.4,High,Festival,Tuesday,387,925,1.33
P4244,Sports,199.41,255.22,High,Festival,Saturday,388,237,1.44
P4245,Beauty,1344.86,1549.45,High,Summer,Thursday,286,554,4.38
P4246,Sports,513.24,1392.82,Medium,Spring,Saturday,326,223,1.44
P4247,Toys,1004.09,1496.24,High,Monsoon,Tuesday,49,657,1.16
P4248,Sports,607.88,1482.21,Low,Autumn,Monday,286,257,2.39
P4249,Home Appliances,1459.4,967.65,High,Winter,Tuesday,456,417,2.87
P4250,Beauty,1893.35,462.23,Low,Autumn,Thursday,82,62,3.28
P4251,Books,1838.3,1096.43,High,Autumn,Monday,144,585,3.03
P4252,Toys,1187.68,1918.07,Low,Summer,Monday,437,323,4.65
P4253,Home Appliances,952.09,1197.63,High,Summer,Monday,390,383,4.07
P4254,Electronics,1645.69,71.54,Low,Festival,Wednesday,280,46,4.94
P4255,Beauty,1382.49,166.44,Low,Autumn,Thursday,371,733,2.91
P4256,Clothing,407.95,1986.08,Medium,Spring,Wednesday,92,533,1.34
P4257,Clothing,1650.79,190.3,High,Summer,Saturday,224,989,4.82
P4258,Books,886.32,139.79,Low,Monsoon,Monday,217,93,1.02
P4259,Sports,418.52,738.4,High,Summer,Wednesday,156,909,4.1
P4260,Books,599.5,1940.17,Low,Spring,Tuesday,277,103,1.13
P4261,Clothing,571.68,671.42,Medium,Summer,Wednesday,8,424,4.04
P4262,Electronics,1062.45,849.27,Medium,Spring,Friday,36,351,4.75
P4263,Toys,507.02,1286.45,Medium,Winter,Saturday,124,728,2.56
P4264,Toys,290.95,97.02,Medium,Spring,Monday,9,559,1.96
P4265,Beauty,291.2,1800.64,Low,Winter,Monday,40,430,1.91
P4266,Toys,1187.39,1062.91,High,Monsoon,Sunday,469,357,2.97
P4267,Beauty,1482.78,960.28,Medium,Festival,Saturday,179,724,1.68
P4268,Beauty,676.99,1728.42,Medium,Festival,Saturday,129,791,3.69
P4269,Beauty,117.57,1908.5,Medium,Summer,Thursday,447,596,2.47
P4270,Clothing,298.09,875.68,High,Spring,Tuesday,373,137,2.29
P4271,Clothing,1833.65,386.26,Low,Summer,Sunday,68,850,2.85
P4272,Sports,1012.41,1640.63,Low,Spring,Saturday,458,161,3.17
P4273,Home Appliances,934.47,836.36,Low,Summer,Sunday,154,531,1.57
P4274,Beauty,124.2,1874.31,Low,Festival,Saturday,424,47,3.83
P4275,Beauty,1470.84,1902.3,High,Monsoon,Sunday,3,436,4.53
P4276,Home Appliances,1079.73,273.92,High,Festival,Thursday,364,114,2.11
P4277,Books,444.06,1915.28,High,Summer,Saturday,378,174,1.72
P4278,Beauty,264.64,768.13,Medium,Spring,Wednesday,265,947,4.04
P4279,Sports,797.61,1310.19,High,Autumn,Friday,416,553,1.73
P4280,Toys,1682.47,117.76,Low,Monsoon,Friday,451,221,1.17
P4281,Toys,1737.32,1783.32,High,Spring,Friday,4,535,3.48
P4282,Electronics,1225.55,1301.11,Medium,Summer,Saturday,262,751,1.96
P4283,Electronics,1468.7,1304.93,Low,Spring,Sunday,329,141,1.69
P4284,Toys,274.55,1809.24,High,Winter,Friday,282,161,4.93
P4285,Toys,1196.85,1041.28,Low,Spring,Tuesday,386,105,2.17
P4286,Clothing,1350.58,850.51,Low,Festival,Wednesday,450,512,4.61
P4287,Sports,441.39,1738.95,High,Festival,Friday,370,531,1.71
P4288,Home Appliances,1766.3,1497.72,High,Winter,Monday,85,383,4.28
P4289,Electronics,430.24,1900.5,Medium,Monsoon,Saturday,342,884,3.01
P4290,Clothing,661.28,1883.24,High,Spring,Wednesday,387,25,1.31
P4291,Clothing,1260.09,795.54,High,Monsoon,Tuesday,35,688,3.93
P4292,Home Appliances,1294.78,921.62,High,Autumn,Friday,114,617,4.57
P4293,Clothing,1413.8,549.17,Low,Spring,Tuesday,59,27,1.65
P4294,Sports,268.42,1338.26,Medium,Festival,Saturday,38,418,3.9
P4295,Toys,1706.46,760.86,Low,Festival,Friday,33,16,2.78
P4296,Beauty,1089.05,1582.9,High,Monsoon,Monday,377,705,4.02
P4297,Home Appliances,969.08,287.02,Medium,Summer,Wednesday,399,903,3.86
P4298,Toys,1963.14,276.99,High,Festival,Sunday,203,254,1.11
P4299,Toys,1493.74,448.69,Low,Summer,Monday,202,952,1.71
P4300,Books,280.11,214.37,Low,Festival,Friday,100,892,2.88
P4301,Home Appliances,1525.25,1259.06,High,Festival,Thursday,398,987,4.73
P4302,Clothing,235.74,337.34,Medium,Autumn,Wednesday,450,888,2.37
P4303,Beauty,103.57,361.93,Low,Summer,Tuesday,301,603,3.52
P4304,Home Appliances,837.07,77.75,High,Summer,Friday,304,652,1.05
P4305,Clothing,1987.48,1575.08,High,Festival,Monday,428,138,3.84
P4306,Toys,391.02,1633.98,High,Summer,Saturday,118,810,3.41
P4307,Beauty,1361.66,365.94,Medium,Festival,Sunday,421,464,3.86
P4308,Clothing,388.12,1492.07,High,Festival,Thursday,243,595,4.62
P4309,Sports,1463.33,895.41,High,Monsoon,Sunday,29,885,1.59
P4310,Clothing,1035.44,517.21,Low,Spring,Saturday,227,580,2.05
P4311,Books,1375.94,1261.7,High,Summer,Friday,340,81,4.98
P4312,Toys,445.6,398.04,Medium,Winter,Tuesday,213,169,1.63
P4313,Clothing,1503.98,1525.92,High,Monsoon,Monday,418,96,3.88
P4314,Electronics,1991.46,142.85,Medium,Summer,Wednesday,187,410,3.9
P4315,Electronics,1348.02,1920.31,High,Summer,Thursday,113,471,3.73
P4316,Books,1012.29,190.16,High,Autumn,Friday,373,538,1.91
P4317,Sports,1850.19,1179.92,High,Winter,Friday,299,98,1.86
P4318,Toys,80.91,1809.28,Medium,Winter,Friday,161,670,3.67
P4319,Home Appliances,1473.35,73.21,Low,Autumn,Friday,19,832,1.75
P4320,Books,1783.06,1022.1,Medium,Autumn,Monday,264,15,3.65
P4321,Sports,170.27,732.51,Low,Summer,Wednesday,159,605,2.97
P4322,Home Appliances,927.63,1181.65,Medium,Spring,Tuesday,11,954,2.55
P4323,Electronics,449.2,489.64,High,Autumn,Thursday,8,93,2.2
P4324,Electronics,1154.71,176.55,High,Winter,Sunday,153,259,4.79
P4325,Home Appliances,1316.61,1270.57,Low,Winter,Friday,113,675,3.03
P4326,Books,640.12,862.86,Low,Summer,Saturday,148,425,3.25
P4327,Electronics,946.96,1263.85,Medium,Spring,Friday,38,81,4.8
P4328,Toys,594.71,460.55,Medium,Festival,Wednesday,135,630,3.62
P4329,Beauty,770.31,710.55,Low,Autumn,Wednesday,373,121,4.83
P4330,Clothing,361.1,1145.28,Low,Autumn,Monday,461,181,1.43
P4331,Home Appliances,1776.84,1206.57,Medium,Summer,Monday,423,708,4.39
P4332,Home Appliances,69.52,776.01,Low,Monsoon,Saturday,235,806,2.34
P4333,Electronics,1770.7,596.1,Low,Monsoon,Saturday,255,282,4.24
P4334,Books,1164.77,583.72,Low,Spring,Monday,74,539,4.42
P4335,Toys,696.73,390.66,Low,Winter,Thursday,328,689,2.09
P4336,Books,1459.96,684.54,High,Winter,Saturday,362,328,2.64
P4337,Sports,1040.12,438.91,High,Festival,Monday,374,91,3.9
P4338,Sports,1023.26,1285.94,Low,Winter,Friday,491,84,1.4
P4339,Beauty,264.78,1159.68,Medium,Monsoon,Monday,276,438,4.02
P4340,Electronics,809.56,796.05,High,Monsoon,Sunday,209,469,1.44
P4341,Electronics,520.08,685.37,Medium,Autumn,Thursday,267,856,4.66
P4342,Electronics,80.61,513.35,Medium,Festival,Monday,144,355,2.11
P4343,Beauty,752.19,1094.14,High,Spring,Monday,485,258,3.3
P4344,Sports,225.15,1841.86,Medium,Festival,Friday,42,652,1.47
P4345,Books,550.82,1387.12,Medium,Spring,Saturday,224,396,2.08
P4346,Beauty,230.41,1501.61,Low,Monsoon,Friday,346,943,2.62
P4347,Beauty,246.84,1677.04,Low,Winter,Sunday,52,876,2.95
P4348,Books,438.07,735.69,Low,Summer,Sunday,421,722,1
P4349,Electronics,1999.71,172.61,High,Festival,Friday,308,372,4.55
P4350,Toys,54.26,1263.99,Low,Festival,Monday,137,305,1.03
P4351,Books,1295.41,417.91,Medium,Autumn,Friday,419,77,4.09
P4352,Sports,325.43,1159.64,Medium,Autumn,Wednesday,195,447,2.88
P4353,Home Appliances,1845.22,1492.04,Medium,Monsoon,Tuesday,95,541,3.1
P4354,Home Appliances,232.58,1578.09,Medium,Spring,Tuesday,490,792,1.83
P4355,Clothing,1912.37,638.59,Medium,Summer,Friday,391,614,3.43
P4356,Clothing,1241.31,1049.24,High,Autumn,Saturday,258,142,3.15
P4357,Beauty,52.47,1260.88,Medium,Autumn,Thursday,25,304,1.66
P4358,Home Appliances,1793.31,1647.99,High,Winter,Sunday,232,305,1.95
P4359,Toys,1067.34,1534.71,Medium,Winter,Friday,332,656,1.27
P4360,Electronics,562.21,1976.55,High,Monsoon,Saturday,94,977,1.27
P4361,Sports,1546.19,65.77,High,Monsoon,Friday,350,873,1.06
P4362,Clothing,1857,903.1,Medium,Autumn,Monday,221,877,1.88
P4363,Toys,993.2,549.29,Medium,Spring,Sunday,297,42,3.72
P4364,Sports,665.33,283.79,Medium,Summer,Sunday,203,383,2.26
P4365,Sports,1588.44,1827.45,Medium,Autumn,Saturday,499,814,2.37
P4366,Electronics,1379.48,1996.03,Low,Spring,Sunday,436,41,1.53
P4367,Beauty,1783.07,402.16,Low,Spring,Thursday,343,564,3.3
P4368,Home Appliances,1400.4,124.95,High,Autumn,Friday,81,968,2.37
P4369,Electronics,524.88,586.36,High,Spring,Wednesday,205,813,3.71
P4370,Toys,1866.74,1677.98,Low,Festival,Saturday,481,875,3.97
P4371,Beauty,254.43,623.09,High,Spring,Tuesday,449,314,3.34
P4372,Toys,572.49,160.96,Medium,Autumn,Saturday,380,802,2.1
P4373,Beauty,1064.38,152.36,High,Spring,Wednesday,488,117,3.03
P4374,Clothing,1153.2,883.47,High,Autumn,Sunday,77,105,2.01
P4375,Toys,79.86,1867.06,High,Winter,Wednesday,38,75,4.61
P4376,Electronics,1572.12,607.54,Low,Autumn,Sunday,195,530,4.07
P4377,Beauty,755.13,882.96,Low,Spring,Wednesday,464,239,2.97
P4378,Beauty,842.52,248.77,High,Autumn,Thursday,42,742,4.86
P4379,Sports,1628.27,1012.47,Medium,Summer,Thursday,455,367,3.19
P4380,Sports,789.6,1408.27,High,Autumn,Saturday,182,411,2.31
P4381,Books,142.09,578.74,Low,Autumn,Thursday,245,799,1.38
P4382,Toys,394.06,628.59,Medium,Summer,Tuesday,195,108,3.17
P4383,Sports,1914.01,1691.85,High,Summer,Sunday,78,280,4.44
P4384,Books,187.29,70.21,Low,Summer,Monday,320,784,4.47
P4385,Clothing,742.12,1291.12,Medium,Monsoon,Saturday,464,918,3.42
P4386,Clothing,1031.2,818.08,High,Festival,Friday,388,371,2.57
P4387,Sports,1011.9,631.84,Low,Monsoon,Friday,415,173,3.6
P4388,Toys,57.72,1332.31,Medium,Autumn,Saturday,125,537,4.05
P4389,Beauty,1027.27,1677.6,High,Monsoon,Monday,141,178,2.65
P4390,Home Appliances,798.36,1138.86,Medium,Monsoon,Friday,27,30,2.91
P4391,Toys,1945.55,110.63,Medium,Summer,Saturday,315,549,3.72
P4392,Electronics,360.36,949.73,Medium,Summer,Saturday,321,851,4.51
P4393,Clothing,740.6,952.38,Low,Winter,Wednesday,448,604,4.16
P4394,Sports,867.99,1110.41,High,Monsoon,Tuesday,281,794,1.09
P4395,Sports,811.85,1358.37,Medium,Festival,Friday,293,842,1.5
P4396,Beauty,1348.37,87.67,Medium,Autumn,Tuesday,242,406,4.41
P4397,Electronics,470.25,1028.92,Medium,Spring,Sunday,236,45,4.34
P4398,Beauty,481.09,1197.2,Low,Festival,Saturday,203,504,2.56
P4399,Electronics,1471.96,719.54,Medium,Festival,Monday,457,323,3.34
P4400,Home Appliances,1025.57,1353.31,Low,Winter,Saturday,380,499,4.62
P4401,Clothing,859.55,494.95,Low,Autumn,Friday,327,285,4.65
P4402,Sports,379.95,668.88,Medium,Autumn,Tuesday,142,242,4.13
P4403,Sports,415.68,1927.37,Medium,Summer,Wednesday,94,625,1.84
P4404,Home Appliances,70.58,728.74,Low,Summer,Wednesday,152,445,3.92
P4405,Books,228.28,725.68,Low,Festival,Saturday,253,15,1.4
P4406,Clothing,1135.84,1211.58,Medium,Winter,Monday,67,544,4.58
P4407,Beauty,1789.15,1943.4,Low,Autumn,Sunday,176,691,1.6
P4408,Home Appliances,609.97,1967.01,Low,Winter,Thursday,103,673,3.65
P4409,Beauty,689.11,1180.33,Medium,Spring,Friday,91,253,3.44
P4410,Toys,275.43,52.12,Medium,Autumn,Saturday,193,250,4.11
P4411,Sports,807.83,1806.28,High,Summer,Wednesday,166,782,3.21
P4412,Beauty,122.58,1161.96,Medium,Festival,Wednesday,90,937,1.24
P4413,Electronics,1839.32,763.69,Medium,Winter,Monday,326,567,3.82
P4414,Beauty,1362.57,1666.93,Medium,Summer,Wednesday,315,282,2.53
P4415,Toys,1981.96,829.67,High,Festival,Friday,490,84,2.28
P4416,Clothing,1771.51,116.39,Low,Summer,Monday,268,292,4.97
P4417,Sports,972.33,1651.09,Medium,Autumn,Tuesday,438,717,3.36
P4418,Home Appliances,1063.39,1114.43,Medium,Winter,Monday,51,544,3.84
P4419,Toys,421.62,709.38,High,Spring,Sunday,166,96,3.11
P4420,Sports,950.98,539.24,High,Monsoon,Friday,174,890,4.08
P4421,Beauty,1810.9,1207.91,High,Summer,Sunday,227,642,4.01
P4422,Clothing,149.16,455.7,Low,Monsoon,Friday,266,939,3.63
P4423,Books,1733.94,681.51,High,Winter,Tuesday,9,158,4.99
P4424,Clothing,714.85,1291.23,Low,Autumn,Saturday,87,159,2.84
P4425,Books,1804.05,1769.01,Medium,Summer,Monday,94,586,3.82
P4426,Electronics,1884.72,1089.14,Medium,Autumn,Friday,52,169,4.19
P4427,Clothing,1358.19,1530.26,Medium,Spring,Friday,179,455,2.5
P4428,Sports,1345.63,1537.97,High,Spring,Tuesday,278,805,2.83
P4429,Books,932.87,1345.49,Medium,Festival,Thursday,239,91,4.88
P4430,Home Appliances,1679.3,529.38,High,Festival,Monday,73,16,1.13
P4431,Sports,1925.14,1740.24,Low,Festival,Friday,339,191,2.34
P4432,Home Appliances,1561.41,900.74,Medium,Autumn,Wednesday,72,879,2.94
P4433,Clothing,1262.78,136.21,Low,Festival,Tuesday,374,975,1.01
P4434,Home Appliances,1233.25,526.99,High,Winter,Thursday,68,535,4.6
P4435,Books,1706.47,1542.82,High,Monsoon,Thursday,5,487,2.14
P4436,Sports,1105.35,184.81,Medium,Monsoon,Tuesday,339,192,2.03
P4437,Beauty,1617.53,337.36,Medium,Autumn,Thursday,238,323,4.28
P4438,Toys,1042.33,1403.74,High,Autumn,Friday,466,565,2.11
P4439,Books,171.77,1790.57,Medium,Festival,Thursday,121,183,3.63
P4440,Books,798.7,1285.78,Medium,Monsoon,Monday,413,23,4.29
P4441,Beauty,916.66,483.47,Low,Monsoon,Wednesday,211,309,4.17
P4442,Sports,326.15,154.16,High,Festival,Friday,262,946,4.13
P4443,Sports,249.87,1249.5,Low,Autumn,Tuesday,325,82,1.35
P4444,Clothing,1094.16,142.43,Medium,Spring,Wednesday,58,744,1.32
P4445,Home Appliances,216.03,1244.81,Low,Spring,Saturday,43,523,2.23
P4446,Clothing,640.74,489.88,High,Festival,Friday,197,731,1.14
P4447,Beauty,1501.96,1814.08,Low,Spring,Wednesday,72,782,3
P4448,Clothing,1930.64,976.43,Low,Winter,Thursday,91,611,2.58
P4449,Beauty,1449.85,486.68,Medium,Winter,Saturday,37,352,3.23
P4450,Sports,1985.62,1713.63,High,Winter,Tuesday,491,405,2.2
P4451,Home Appliances,1411.76,545.37,Medium,Autumn,Tuesday,314,855,2.94
P4452,Clothing,622.9,647.87,Medium,Autumn,Monday,237,773,2.34
P4453,Books,1360.5,1676.84,High,Autumn,Thursday,486,904,1.78
P4454,Electronics,1419.21,652.14,Low,Autumn,Monday,383,342,3.6
P4455,Toys,774.87,849.82,Medium,Autumn,Monday,293,364,3.69
P4456,Books,84.54,727.95,Low,Festival,Thursday,466,568,4.32
P4457,Sports,1421.24,276.98,High,Spring,Friday,154,856,4.5
P4458,Toys,92.32,125.85,Medium,Festival,Saturday,170,172,3.82
P4459,Electronics,1280.82,1462.85,Low,Spring,Sunday,272,125,3.75
P4460,Electronics,369.05,1308.02,Low,Festival,Monday,406,412,1.23
P4461,Home Appliances,1152.93,600.61,Medium,Winter,Wednesday,110,88,1.44
P4462,Toys,1032.63,626.42,High,Summer,Saturday,151,456,4.25
P4463,Home Appliances,76.35,1892.76,Low,Autumn,Friday,431,892,1.93
P4464,Books,757.59,1975.96,High,Summer,Thursday,451,17,2.42
P4465,Beauty,1222.13,973.2,Medium,Summer,Tuesday,131,32,1.58
P4466,Beauty,1704.78,1614.78,Low,Winter,Friday,268,790,1.78
P4467,Beauty,1782.85,1486.54,Low,Summer,Monday,23,800,4.1
P4468,Toys,993.51,629.77,Low,Summer,Wednesday,367,552,2.05
P4469,Beauty,1470.42,164.2,High,Winter,Saturday,139,423,2.8
P4470,Books,667.09,327.98,Low,Spring,Thursday,490,691,1.61
P4471,Home Appliances,717.26,1684.67,Low,Festival,Tuesday,308,651,3.71
P4472,Toys,429.2,1475.87,Medium,Monsoon,Saturday,239,916,3.91
P4473,Home Appliances,1145.8,1345.45,Low,Summer,Wednesday,434,418,2.45
P4474,Toys,663.4,304.77,High,Autumn,Sunday,441,678,4.14
P4475,Home Appliances,214.52,1297.86,Medium,Winter,Tuesday,192,31,1.96
P4476,Electronics,1385.76,1555.7,Medium,Summer,Thursday,127,647,3.77
P4477,Home Appliances,1430.12,1728.17,Low,Monsoon,Saturday,430,412,3.92
P4478,Beauty,751.99,75.8,Medium,Spring,Friday,29,978,4.87
P4479,Electronics,199.61,1384.73,Low,Spring,Monday,121,690,1.93
